mc	mn	quarterbeats	duration_qb	mc_onset	mn_onset	timesig	staff	voice	label	globalkey	localkey	pedal	chord	special	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note
11	11	32	1.0	1/2	1/2	3/4	2	1	V43/V	A	I		V43/V		V		43		V			Mm7	0	0	3, 0, 2, 6		2	3
12	12	33	1.5	0	0	3/4	2	1	V(94)}	A	I		V(94)		V			94			}	M	0	0	1, 0, 2	3	1	1
12	12	69/2	1.5	3/8	3/8	3/4	2	1	V	A	I		V		V							M	0	0	1, 5, 2		1	1
13	13	36	1.0	0	0	3/4	2	1	#viio7/ii{	A	I		#viio7/ii		#vii	o	7		ii		{	o7	0	0	7, 4, 1, -2		7	7
13	13	37	1.0	1/4	1/4	3/4	2	1	ii	A	I		ii		ii							m	0	0	2, -1, 3		2	2
13	13	38	1.0	1/2	1/2	3/4	2	1	viio43	A	I		viio43		vii	o	43					o7	0	0	-1, -4, 5, 2		5	-1
14	14	39	1.0	0	0	3/4	2	1	I6	A	I		I6		I		6					M	0	0	4, 1, 0		0	4
14	14	40	2.0	1/4	1/4	3/4	2	1	#viio65/ii	A	I		#viio65/ii		#vii	o	65		ii			o7	0	0	4, 1, -2, 7		7	4
15	15	42	1.0	0	0	3/4	2	1	ii6	A	I		ii6		ii		6					m	0	0	-1, 3, 2		2	-1
15	15	43	1.0	1/4	1/4	3/4	2	1	V(64)	A	I		V(64)		V			64				M	0	0	1, 0, 4		1	1
15	15	44	1.0	1/2	1/2	3/4	2	1	V7	A	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
16	16	45	1.0	0	0	3/4	2	1	I(94)}	A	I		I(94)		I			94			}	M	0	0	0, -1, 1	2	0	0
16	16	46	2.0	1/4	1/4	3/4	2	1	I	A	I		I		I							M	0	0	0, 4, 1		0	0
17	17	48	3.0	0	0	3/4	2	1	vi.i{	A	vi		i		i						{	m	0	1	0, -3, 1		0	0
18	18	51	3.0	0	0	3/4	2	1	V6	A	vi		V6		V		6					M	0	1	5, 2, 1		1	5
19	19	54	0.5	0	0	3/4	2	1	i	A	vi		i		i							m	0	1	0, -3, 1		0	0
19	19	109/2	0.5	1/8	1/8	3/4	2	1	v6	A	vi		v6		v		6					m	0	1	-2, 2, 1		1	-2
19	19	55	1.0	1/4	1/4	3/4	2	1	Ger6(2)	A	vi		Ger6(2)	Ger	vii	o	65	b32	V			Ger	0	1	-4, 0, -3, 1		6	-4
19	19	56	1.0	1/2	1/2	3/4	2	1	Ger6	A	vi		Ger6	Ger	vii	o	65	b3	V			Ger	0	1	-4, 0, -3, 6		6	-4
20	20	57	2.0	0	0	3/4	2	1	V}	A	vi		V		V						}	M	0	1	1, 5, 2		1	1
20	20	59	1.0	1/2	1/2	3/4	2	1	#viio7	A	vi		#viio7		#vii	o	7					o7	0	1	5, 2, -1, -4		5	5
21	21	60	3.0	0	0	3/4	2	1	i{	A	vi		i		i						{	m	0	1	0, -3, 1		0	0
22	22	63	3.0	0	0	3/4	2	1	IV.viio6	A	IV		viio6		vii	o	6					o	0	0	2, -1, 5		5	2
23	23	66	0.5	0	0	3/4	2	1	I6	A	IV		I6		I		6					M	0	0	4, 1, 0		0	4
23	23	133/2	0.5	1/8	1/8	3/4	2	1	#viio65/ii	A	IV		#viio65/ii		#vii	o	65		ii			o7	0	0	4, 1, -2, 7		7	4
23	23	67	0.5	1/4	1/4	3/4	2	1	ii6	A	IV		ii6		ii		6					m	0	0	-1, 3, 2		2	-1
23	23	135/2	0.5	3/8	3/8	3/4	2	1	viio7/V	A	IV		viio7/V		vii	o	7		V			o7	0	0	6, 3, 0, -3		6	6
23	23	68	0.5	1/2	1/2	3/4	2	1	V(64)	A	IV		V(64)		V			64				M	0	0	1, 0, 4		1	1
23	23	137/2	0.5	5/8	5/8	3/4	2	1	V7	A	IV		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
24	24	69	2.0	0	0	3/4	2	1	I}{	A	IV		I		I						}{	M	0	0	0, 4, 1		0	0
24	24	71	1.0	1/2	1/2	3/4	2	1	V7	A	IV		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
25	25	72	2.0	0	0	3/4	2	1	I	A	IV		I		I							M	0	0	0, 4, 1		0	0
25	25	74	1.0	1/2	1/2	3/4	2	1	V7	A	IV		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
26	26	75	2.25	0	0	3/4	2	1	I	A	IV		I		I							M	0	0	0, 4, 1		0	0
26	26	309/4	0.75	9/16	9/16	3/4	2	1	V7/IV	A	IV		V7/IV		V		7		IV			Mm7	0	0	0, 4, 1, -2		0	0
27	27	78	3.0	0	0	3/4	2	1	#viio7/ii	A	IV		#viio7/ii		#vii	o	7		ii			o7	0	0	7, 4, 1, -2		7	7
28	28	81	2.25	0	0	3/4	2	1	ii	A	IV		ii		ii							m	0	0	2, -1, 3		2	2
28	28	333/4	0.75	9/16	9/16	3/4	2	1	V7/V	A	IV		V7/V		V		7		V			Mm7	0	0	2, 6, 3, 0		2	2
29	29	84	3.0	0	0	3/4	2	1	vi.#viio7	A	vi		#viio7		#vii	o	7					o7	0	1	5, 2, -1, -4		5	5
30	30	87	1.0	0	0	3/4	2	1	i	A	vi		i		i							m	0	1	0, -3, 1		0	0
30	30	88	1.0	1/4	1/4	3/4	2	1	IV6	A	vi		IV6		IV		6					M	0	1	3, 0, -1		-1	3
30	30	89	1.0	1/2	1/2	3/4	2	1	Ger6	A	vi		Ger6	Ger	vii	o	65	b3	V			Ger	0	1	-4, 0, -3, 6		6	-4
31	31	90	3.0	0	0	3/4	2	1	V}	A	vi		V		V						}	M	0	1	1, 5, 2		1	1
32	32	93	3.0	0	0	3/4	2	1	i{	A	vi		i		i						{	m	0	1	0, -3, 1		0	0
33	33	96	3.0	0	0	3/4	2	1	V6	A	vi		V6		V		6					M	0	1	5, 2, 1		1	5
34	34	99	0.75	0	0	3/4	2	1	i	A	vi		i		i							m	0	1	0, -3, 1		0	0
34	34	399/4	0.25	3/16	3/16	3/4	2	1	v6	A	vi		v6		v		6					m	0	1	-2, 2, 1		1	-2
34	34	100	1.0	1/4	1/4	3/4	2	1	Ger6(2)	A	vi		Ger6(2)	Ger	vii	o	65	b32	V			Ger	0	1	-4, 0, -3, 1		6	-4
34	34	101	1.0	1/2	1/2	3/4	2	1	Ger6	A	vi		Ger6	Ger	vii	o	65	b3	V			Ger	0	1	-4, 0, -3, 6		6	-4
35	35	102	2.0	0	0	3/4	2	1	V}	A	vi		V		V						}	M	0	1	1, 5, 2		1	1
35	35	104	1.0	1/2	1/2	3/4	2	1	#viio7	A	vi		#viio7		#vii	o	7					o7	0	1	5, 2, -1, -4		5	5
36	36	105	3.0	0	0	3/4	2	1	i{	A	vi		i		i						{	m	0	1	0, -3, 1		0	0
37	37	108	3.0	0	0	3/4	2	1	#viio43/iv	A	vi		#viio43/iv		#vii	o	43		iv			o7	0	1	-2, -5, 4, 1		4	-2
38	38	111	0.5	0	0	3/4	2	1	IV6	A	vi		IV6		IV		6					M	0	1	3, 0, -1		-1	3
38	38	223/2	0.5	1/8	1/8	3/4	2	1	It6	A	vi		It6	It	vii	o	6	b3	V			It	0	1	-4, 0, 6		6	-4
38	38	112	1.5	1/4	1/4	3/4	2	1	V(64)	A	vi		V(64)		V			64				M	0	1	1, 0, -3		1	1
38	38	227/2	0.5	5/8	5/8	3/4	2	1	V7	A	vi		V7		V		7					Mm7	0	1	1, 5, 2, -1		1	1
39	39	114	2.0	0	0	3/4	2	1	i}{	A	vi		i		i						}{	m	0	1	0, -3, 1		0	0
39	39	116	1.0	1/2	1/2	3/4	2	1	V7	A	vi		V7		V		7					Mm7	0	1	1, 5, 2, -1		1	1
40	40	117	2.0	0	0	3/4	2	1	i	A	vi		i		i							m	0	1	0, -3, 1		0	0
40	40	119	1.0	1/2	1/2	3/4	2	1	V7	A	vi		V7		V		7					Mm7	0	1	1, 5, 2, -1		1	1
41	41	120	3.0	0	0	3/4	2	1	i	A	vi		i		i							m	0	1	0, -3, 1		0	0
42	42	123	3.0	0	0	3/4	2	1	VI6	A	vi		VI6		VI		6					M	0	1	0, -3, -4		-4	0
43	43	126	3.0	0	0	3/4	2	1	I.V7	A	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
44	44	129	1.0	0	0	3/4	2	1	I}{	A	I		I		I						}{	M	0	0	0, 4, 1		0	0
44	44	130	1.0	1/4	1/4	3/4	2	1	V43	A	I		V43		V		43					Mm7	0	0	2, -1, 1, 5		1	2
44	44	131	1.0	1/2	1/2	3/4	2	1	V2	A	I		V2		V		2					Mm7	0	0	-1, 1, 5, 2		1	-1
45	45	132	1.5	0	0	3/4	2	1	I6	A	I		I6		I		6					M	0	0	4, 1, 0		0	4
45	45	267/2	1.5	3/8	3/8	3/4	2	1	V65	A	I		V65		V		65					Mm7	0	0	5, 2, -1, 1		1	5
46	46	135	1.0	0	0	3/4	2	1	I	A	I		I		I							M	0	0	0, 4, 1		0	0
46	46	136	1.0	1/4	1/4	3/4	2	1	IV6	A	I		IV6		IV		6					M	0	0	3, 0, -1		-1	3
46	46	137	1.0	1/2	1/2	3/4	2	1	ii6	A	I		ii6		ii		6					m	0	0	-1, 3, 2		2	-1
47	47	138	1.0	0	0	3/4	2	1	V(64)}	A	I		V(64)		V			64			}	M	0	0	1, 0, 4		1	1
47	47	139	2.0	1/4	1/4	3/4	2	1	V	A	I		V		V							M	0	0	1, 5, 2		1	1
48	48	141	1.0	0	0	3/4	2	1	I{	A	I		I		I						{	M	0	0	0, 4, 1		0	0
48	48	142	1.0	1/4	1/4	3/4	2	1	V43	A	I		V43		V		43					Mm7	0	0	2, -1, 1, 5		1	2
48	48	143	1.0	1/2	1/2	3/4	2	1	V2	A	I		V2		V		2					Mm7	0	0	-1, 1, 5, 2		1	-1
49	49	144	1.0	0	0	3/4	2	1	I6	A	I		I6		I		6					M	0	0	4, 1, 0		0	4
49	49	145	1.0	1/4	1/4	3/4	2	1	ii6(#4)	A	I		ii6(#4)		ii		6	#4				m	0	0	-1, 8, 2		2	-1
49	49	146	1.0	1/2	1/2	3/4	2	1	viio7/V	A	I		viio7/V		vii	o	7		V			o7	0	0	6, 3, 0, -3		6	6
50	50	147	2.5	0	0	3/4	2	1	V(64)	A	I		V(64)		V			64				M	0	0	1, 0, 4		1	1
50	50	299/2	0.5	5/8	5/8	3/4	2	1	V7	A	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
51	51	150	1.0	0	0	3/4	2	1	I(94)}	A	I		I(94)		I			94			}	M	0	0	0, -1, 1	2	0	0
51	51	151	2.0	1/4	1/4	3/4	2	1	I	A	I		I		I							M	0	0	0, 4, 1		0	0
52	52	153	1.5	0	0	3/4	2	1	V7{	A	I		V7		V		7				{	Mm7	0	0	1, 5, 2, -1		1	1
52	52	309/2	0.5	3/8	3/8	3/4	2	1	V(64)	A	I		V(64)		V			64				M	0	0	1, 0, 4		1	1
52	52	155	1.0	1/2	1/2	3/4	2	1	V7	A	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
53	53	156	1.5	0	0	3/4	2	1	I[I	A	I	I	I		I							M	0	0	0, 4, 1		0	0
53	53	315/2	0.5	3/8	3/8	3/4	2	1	viio6	A	I	I	viio6		vii	o	6					o	0	0	2, -1, 5		5	2
53	53	158	0.5	1/2	1/2	3/4	2	1	I]	A	I	I	I		I							M	0	0	0, 4, 1		0	0
53	53	317/2	0.5	5/8	5/8	3/4	2	1	V6	A	I		V6		V		6					M	0	0	5, 2, 1		1	5
54	54	159	2.0	0	0	3/4	2	1	vi	A	I		vi		vi							m	0	0	3, 0, 4		3	3
54	54	161	1.0	1/2	1/2	3/4	2	1	V43/V	A	I		V43/V		V		43		V			Mm7	0	0	3, 0, 2, 6		2	3
55	55	162	1.5	0	0	3/4	2	1	V(94)}	A	I		V(94)		V			94			}	M	0	0	1, 0, 2	3	1	1
55	55	327/2	1.5	3/8	3/8	3/4	2	1	V	A	I		V		V							M	0	0	1, 5, 2		1	1
56	56	165	1.0	0	0	3/4	2	1	#viio7/ii{	A	I		#viio7/ii		#vii	o	7		ii		{	o7	0	0	7, 4, 1, -2		7	7
56	56	166	1.0	1/4	1/4	3/4	2	1	ii	A	I		ii		ii							m	0	0	2, -1, 3		2	2
56	56	167	1.0	1/2	1/2	3/4	2	1	viio43	A	I		viio43		vii	o	43					o7	0	0	-1, -4, 5, 2		5	-1
57	57	168	1.0	0	0	3/4	2	1	I6	A	I		I6		I		6					M	0	0	4, 1, 0		0	4
57	57	169	2.0	1/4	1/4	3/4	2	1	#viio65/ii	A	I		#viio65/ii		#vii	o	65		ii			o7	0	0	4, 1, -2, 7		7	4
58	58	171	1.0	0	0	3/4	2	1	ii6	A	I		ii6		ii		6					m	0	0	-1, 3, 2		2	-1
58	58	172	1.0	1/4	1/4	3/4	2	1	V(64)	A	I		V(64)		V			64				M	0	0	1, 0, 4		1	1
58	58	173	1.0	1/2	1/2	3/4	2	1	V7	A	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
59	59	174	2.0	0	0	3/4	2	1	I}{	A	I		I		I						}{	M	0	0	0, 4, 1		0	0
59	59	176	1.0	1/2	1/2	3/4	2	1	I(64)	A	I		I(64)		I			64				M	0	0	0, -1, 3		0	0
60	60	177	2.0	0	0	3/4	2	1	I	A	I		I		I							M	0	0	0, 4, 1		0	0
60	60	179	1.0	1/2	1/2	3/4	2	1	I(64)	A	I		I(64)		I			64				M	0	0	0, -1, 3		0	0
61	61	180	1.0	0	0	3/4	2	1	I	A	I		I		I							M	0	0	0, 4, 1		0	0
61	61	181	1.0	1/4	1/4	3/4	2	1	V(64)	A	I		V(64)		V			64				M	0	0	1, 0, 4		1	1
61	61	182	1.0	1/2	1/2	3/4	2	1	V7	A	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
62	62	183	2.0	0	0	3/4	2	1	I}{	A	I		I		I						}{	M	0	0	0, 4, 1		0	0
62	62	185	1.0	1/2	1/2	3/4	2	1	I(64)	A	I		I(64)		I			64				M	0	0	0, -1, 3		0	0
63	63	186	2.0	0	0	3/4	2	1	I	A	I		I		I							M	0	0	0, 4, 1		0	0
63	63	188	1.0	1/2	1/2	3/4	2	1	I(64)	A	I		I(64)		I			64				M	0	0	0, -1, 3		0	0
64	64	189	1.0	0	0	3/4	2	1	I	A	I		I		I							M	0	0	0, 4, 1		0	0
64	64	190	1.0	1/4	1/4	3/4	2	1	V(64)	A	I		V(64)		V			64				M	0	0	1, 0, 4		1	1
64	64	191	1.0	1/2	1/2	3/4	2	1	V7	A	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
65	65	192	2.0	0	0	3/4	2	1	I}	A	I		I		I						}	M	0	0	0, 4, 1		0	0
65	65	194	1.0	1/2	1/2	3/4	2	1	V7	A	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
66	66	195	2.0	0	0	3/4	2	1	I	A	I		I		I							M	0	0	0, 4, 1		0	0
66	66	197	1.0	1/2	1/2	3/4	2	1	V7	A	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
67	67	198	1.0	0	0	3/4	2	1	I(94)	A	I		I(94)		I			94				M	0	0	0, -1, 1	2	0	0
67	67	199	2.0	1/4	1/4	3/4	2	1	I	A	I		I		I							M	0	0	0, 4, 1		0	0
